customer_id,age,gender,city,income_level,loyalty_score,membership_years,total_spent,avg_purchase_value,purchase_frequency,preferred_category,last_purchase_days_ago,discount_usage_rate,online_shopper,email_open_rate,sms_response_rate,app_usage,returns_count,satisfaction_score,churn_risk,campaign_response,referral_count,preferred_payment,coupon_redeemed,seasonal_spender,weekend_shopper,avg_cart_size,store_visits_per_month,website_visits_per_month,app_sessions_per_month,customer_segment,preferred_channel,complaints_count,net_promoter_score,account_age_days,has_subscription,subscription_type,days_since_last_login,engagement_score,lifetime_value_estimate,purchase_intensity,digital_engagement,value_per_year,customer_class,engagement_index,churn_flag,loyalty_spend,activity_value,engagement_value,total_spent_squared,loyalty_score_squared,interaction_term,weighted_loyalty
CUST105639,65,Male,Almaty,Medium,39.53,1.0,1026.15,345.67,22.0,Groceries,336.0,0.14,False,0.99,0.21,Low,3,2.28,High,Yes,6,Online Wallet,False,False,True,4.54,6,2.0,26.0,Platinum,Social Media,4,-27,2827,True,Premium,12,63.51,13118.37,11.0,14.0,513.075,Low Value,0.39373601789709173,0,40563.709500000004,7604.740000000001,404.0322147651007,1052983.8225000002,1562.6209000000001,40563.709500000004,0.0003999125003244309
CUST105640,44,Male,Astana,Low,50.28,1.0,4055.93,456.93,15.0,Beauty,241.0,0.9,True,0.11,0.64,Low,1,3.58,Low,Yes,3,Online Wallet,False,True,True,1.98,10,19.0,12.0,Bronze,Social Media,3,-50,2192,False,Basic,214,94.55,3396.86,7.5,15.5,2027.965,Medium Value,0.3355704697986577,0,203932.1604,6853.95,1361.0503355704695,16450568.1649,2528.0784000000003,203932.1604,0.0020105414708713187
CUST105641,40,Female,Shymkent,Low,18.67,6.0,4010.35,290.29,12.0,Electronics,79.0,0.27,False,0.25,0.83,High,13,1.37,Low,No,3,Card,True,True,False,12.73,9,25.0,5.0,Silver,App,6,-82,2425,True,Premium,130,45.69,18164.02,1.7142857142857142,15.0,572.9071428571428,Medium Value,0.2930648769574944,0,74873.2345,3483.4800000000005,1175.2927293064877,16082907.122499999,348.56890000000004,74873.2345,0.000738165783784455
CUST105642,41,Male,Almaty,Low,68.46,0.0,1546.95,452.17,39.0,Electronics,256.0,0.12,False,0.4,0.29,Medium,1,4.28,Medium,Yes,3,Cash,True,False,True,10.2,4,31.0,3.0,Silver,SMS,3,-74,847,False,Basic,346,81.8,13273.69,39.0,17.0,1546.95,Low Value,0.49664429530201337,0,105904.197,17634.63,768.2838926174496,2393054.3025,4686.771599999999,105904.197,0.0010440961327050499
CUST105643,26,Female,Shymkent,Medium,41.87,2.0,8090.52,173.09,3.0,Groceries,246.0,0.07,True,0.8,0.21,Medium,19,1.38,Low,No,5,Card,True,False,True,8.35,4,18.0,29.0,Silver,Email,4,-9,2704,False,,227,22.07,11770.97,1.0,23.5,2696.84,Medium Value,0.4004474272930648,0,338750.0724,519.27,3239.827919463087,65456513.870400004,1753.0968999999998,338750.0724,0.003339694276199419
CUST105644,52,Male,Astana,Low,9.19,4.0,5051.33,26.08,24.0,Beauty,29.0,0.75,False,0.78,0.45,High,3,4.33,Medium,No,4,Cash,True,True,True,9.71,4,25.0,8.0,Gold,SMS,7,-91,314,True,,329,31.49,17452.05,4.8,16.5,1010.266,Medium Value,0.4004474272930648,0,46421.7227,625.92,2022.792102908277,25515934.7689,84.45609999999999,46421.7227,0.0004576659142656662
CUST105645,68,Female,Shymkent,Medium,63.7,6.0,1179.69,225.34,2.0,Groceries,122.0,0.67,False,0.24,0.68,High,19,1.55,Medium,Yes,7,Cash,False,True,True,4.27,2,6.0,35.0,Silver,SMS,8,-17,1707,True,Premium,116,25.25,246.61,0.2857142857142857,20.5,168.52714285714288,Low Value,0.36689038031319915,0,75146.25300000001,450.68,432.81691275167793,1391668.4961,4057.6900000000005,75146.25300000001,0.0007408574387715273
CUST105646,37,Male,Shymkent,High,35.69,5.0,1077.33,6.96,4.0,Clothing,191.0,0.12,False,0.36,0.41,Low,1,4.1,Medium,Yes,6,Cash,True,True,True,12.93,5,44.0,6.0,Platinum,Email,4,-77,282,True,Premium,70,63.57,11826.81,0.6666666666666666,25.0,179.55499999999998,Low Value,0.37583892617449666,0,38449.907699999996,27.84,404.9025503355705,1160639.9289,1273.7760999999998,38449.907699999996,0.000379072794748976
CUST105647,54,Female,Shymkent,High,5.23,7.0,4515.05,81.63,23.0,Electronics,26.0,0.53,False,0.06,0.15,High,17,4.46,Medium,No,4,Cash,False,True,False,17.48,1,2.0,7.0,Bronze,Social Media,0,96,142,True,Premium,169,26.79,2321.44,2.875,4.5,564.38125,Medium Value,0.23042505592841164,0,23613.7115,1877.4899999999998,1040.380648769575,20385676.5025,27.352900000000005,23613.7115,0.00023280460599651935
CUST105648,59,Female,Karaganda,Medium,94.8,0.0,1256.68,99.34,23.0,Groceries,356.0,0.15,True,0.38,0.18,High,17,3.31,Low,No,6,Card,False,True,False,9.93,13,43.0,29.0,Gold,Social Media,0,89,3009,False,,36,65.6,6089.15,23.0,36.0,1256.68,Low Value,0.7024608501118568,0,119133.264,2284.82,882.7685011185682,1579244.6224000002,8987.039999999999,119133.264,0.0011745198371971013
CUST105649,34,Male,Astana,Low,57.12,6.0,5655.84,269.25,8.0,Groceries,79.0,0.38,False,0.17,0.29,Medium,15,4.62,High,No,5,Cash,False,False,False,3.29,10,28.0,25.0,Silver,SMS,0,-64,2624,False,Premium,9,10.61,8632.36,1.1428571428571428,26.5,807.9771428571429,Medium Value,0.46532438478747196,0,323061.5808,2154.0,2631.8002684563753,31988526.105600003,3262.6944,323061.5808,0.0031850234145003715
CUST105650,64,Male,Astana,Low,47.77,8.0,3911.65,475.22,42.0,Electronics,87.0,0.78,False,0.92,0.83,Medium,14,2.17,High,Yes,3,Cash,True,False,False,18.47,7,36.0,11.0,Bronze,SMS,9,29,55,True,Premium,221,53.02,7117.69,4.666666666666667,23.5,434.6277777777778,Medium Value,0.6219239373601788,0,186859.5205,19959.24,2432.7487695749437,15301005.7225,2281.9729,186859.5205,0.0018422244655060271
CUST105651,48,Female,Astana,Medium,85.91,6.0,9204.78,14.81,44.0,Clothing,155.0,0.23,True,0.81,0.51,High,16,2.34,Low,No,1,Cash,False,False,False,2.22,8,42.0,17.0,Bronze,App,0,66,3094,False,,21,33.68,17493.22,6.285714285714286,29.5,1314.9685714285715,High Value,0.7293064876957492,0,790782.6498,651.64,6713.105771812079,84727974.84840001,7380.5280999999995,790782.6498,0.0077962264938983665
CUST105652,25,Male,Astana,High,93.67,5.0,4247.21,122.16,12.0,Beauty,87.0,0.03,True,0.17,0.59,Medium,19,2.5,Low,Yes,7,Online Wallet,True,False,True,16.06,5,16.0,12.0,Gold,Social Media,2,47,62,True,Premium,82,72.58,2397.87,2.0,14.0,707.8683333333333,Medium Value,0.2953020134228188,0,397836.1607,1465.92,1254.2096644295302,18038792.7841,8774.0689,397836.1607,0.003922216575015387
CUST105653,32,Male,Astana,Medium,22.03,8.0,6182.86,484.88,9.0,Groceries,350.0,0.19,True,0.49,0.2,High,6,4.85,High,Yes,6,Cash,False,False,False,12.46,14,6.0,37.0,Gold,SMS,9,-36,3312,False,,291,21.44,18372.69,1.0,21.5,686.9844444444444,Medium Value,0.43176733780760623,0,136208.4058,4363.92,2669.557002237136,38227757.779599994,485.32090000000005,136208.4058,0.0013428615084792163
CUST105654,48,Male,Almaty,Low,81.01,3.0,8132.41,441.42,11.0,Electronics,216.0,0.4,False,0.96,0.65,Low,18,1.28,High,No,6,Online Wallet,True,False,False,12.04,11,48.0,23.0,Bronze,Social Media,8,-67,2554,True,Premium,253,96.91,7939.64,2.75,35.5,2033.1025,High Value,0.6017897091722595,0,658806.5341,4855.62,4894.000648769575,66136092.408099994,6562.620100000001,658806.5341,0.00649509060018299
CUST105655,47,Female,Almaty,Low,83.11,9.0,3098.47,418.25,45.0,Electronics,178.0,0.24,False,0.41,0.84,High,10,1.03,High,No,6,Online Wallet,False,False,True,13.1,2,34.0,12.0,Platinum,App,9,77,999,False,Basic,144,53.27,13925.7,4.5,23.0,309.847,Medium Value,0.6375838926174496,0,257513.8417,18821.25,1975.5345637583891,9600516.340899998,6907.2721,257513.8417,0.002538796514712164
CUST105656,63,Male,Almaty,Low,5.44,5.0,5167.7,50.44,31.0,Clothing,129.0,0.72,False,0.45,0.2,Medium,15,1.21,High,Yes,3,Card,True,False,True,15.68,2,37.0,18.0,Platinum,App,0,-64,1437,True,Basic,302,41.82,17338.56,5.166666666666667,27.5,861.2833333333333,Medium Value,0.6174496644295302,0,28112.288,1563.6399999999999,3190.794630872483,26705123.29,29.593600000000006,28112.288,0.00027715550482187767
CUST105657,37,Female,Shymkent,Low,71.19,5.0,1297.31,323.83,1.0,Groceries,252.0,0.79,True,0.34,0.06,High,0,2.96,Medium,No,9,Cash,True,False,False,18.21,4,48.0,15.0,Platinum,App,1,13,3553,False,Premium,146,3.08,7598.8,0.16666666666666666,31.5,216.21833333333333,Low Value,0.4630872483221476,0,92355.49889999999,323.83,600.7677181208053,1683013.2360999999,5068.0161,92355.49889999999,0.0009105212254764132
CUST105658,56,Female,Shymkent,High,6.3,9.0,4384.42,105.55,35.0,Electronics,70.0,0.24,True,0.49,0.66,Medium,3,1.88,Low,No,0,Cash,False,False,True,19.36,14,39.0,16.0,Gold,Social Media,5,1,60,False,Premium,90,4.29,6175.47,3.5,27.5,438.442,Medium Value,0.639821029082774,0,27621.846,3694.25,2805.2441163310964,19223138.7364,39.69,27621.846,0.0002723202989469289
CUST105659,29,Male,Astana,High,59.47,2.0,3820.63,327.26,43.0,Clothing,86.0,0.27,False,0.6,0.82,High,12,2.95,Low,Yes,5,Card,True,True,True,5.98,3,44.0,3.0,Platinum,Email,1,80,2315,False,,50,86.82,7152.0,14.333333333333334,23.5,1273.5433333333333,Medium Value,0.6107382550335569,0,227212.8661,14072.18,2333.404899328859,14597213.596900001,3536.6809,227212.8661,0.0022400630146493664
CUST105660,66,Female,Karaganda,High,66.92,6.0,4339.07,216.63,15.0,Groceries,348.0,0.56,True,0.09,0.68,High,10,3.13,High,No,4,Online Wallet,False,True,True,9.65,13,43.0,14.0,Silver,Email,6,-65,1083,True,Premium,91,32.6,10684.03,2.142857142857143,28.5,619.8671428571428,Medium Value,0.5145413870246085,0,290370.5644,3249.45,2232.631096196868,18827528.4649,4478.2864,290370.5644,0.002862726803371378
CUST105661,34,Male,Astana,Low,36.71,0.0,1163.36,319.66,7.0,Beauty,34.0,0.75,True,0.09,0.43,Medium,5,2.94,High,No,7,Cash,True,True,False,4.94,0,13.0,26.0,Bronze,App,3,-46,1860,False,Basic,211,8.0,18605.89,7.0,19.5,1163.36,Low Value,0.36689038031319915,0,42706.9456,2237.6200000000003,426.8255928411633,1353406.4895999997,1347.6241,42706.9456,0.0004210423949544223
CUST105662,59,Male,Almaty,Low,88.08,7.0,4044.17,217.29,28.0,Beauty,93.0,0.96,False,0.77,0.65,High,19,2.79,Low,Yes,7,Card,False,False,False,4.87,7,6.0,10.0,Gold,Social Media,4,25,3539,False,Premium,325,99.99,3321.74,3.5,8.0,505.52125,Medium Value,0.3176733780760626,0,356210.4936,6084.12,1284.7251454138702,16355310.9889,7758.0864,356210.4936,0.0035118343685351483
CUST105663,47,Female,Astana,Low,80.05,7.0,8715.64,454.31,48.0,Groceries,193.0,0.3,False,0.98,1.0,High,4,2.57,Medium,Yes,4,Cash,True,False,True,19.83,7,11.0,5.0,Bronze,Social Media,9,-88,39,False,Basic,99,75.33,18215.15,6.0,8.0,1089.455,High Value,0.44071588366890374,0,697686.982,21806.88,3841.120984340044,75962380.6096,6408.0025,697686.982,0.00687840803650924
CUST105664,46,Female,Shymkent,Medium,92.6,7.0,9376.85,17.53,6.0,Groceries,334.0,0.91,False,0.49,0.62,High,1,2.29,High,No,8,Card,False,True,True,15.01,11,20.0,7.0,Bronze,App,0,-39,1877,False,Basic,306,38.02,8340.76,0.75,13.5,1172.10625,High Value,0.23713646532438482,1,868296.3099999999,105.18,2223.5930648769577,87925315.9225,8574.759999999998,868296.3099999999,0.008560423901925861
CUST105665,36,Female,Astana,Low,31.49,8.0,2493.1,99.83,20.0,Groceries,15.0,0.18,False,0.86,0.53,Low,17,2.29,Medium,No,2,Card,False,False,False,15.63,1,31.0,37.0,Gold,Email,4,74,2913,True,,140,27.6,4937.74,2.2222222222222223,34.0,277.0111111111111,Low Value,0.6733780760626398,0,78507.719,1996.6,1678.798881431767,6215547.609999999,991.6200999999999,78507.719,0.0007739977084703711
CUST105666,63,Female,Almaty,High,2.15,3.0,3074.96,417.33,24.0,Groceries,7.0,0.04,False,0.87,0.54,Medium,8,1.84,Medium,No,0,Cash,False,False,False,16.25,9,7.0,5.0,Gold,Email,7,8,1002,True,,324,93.23,9317.93,6.0,6.0,768.74,Medium Value,0.25279642058165547,0,6611.164,10015.92,777.3388814317673,9455379.001600001,4.6225,6611.164,6.517863277013327e-05
CUST105667,28,Female,Astana,High,81.15,5.0,194.61,369.69,42.0,Clothing,316.0,0.79,False,0.37,0.47,High,5,2.59,High,Yes,2,Cash,False,True,False,8.21,3,35.0,2.0,Silver,Social Media,5,-6,1544,False,Premium,33,28.61,740.2,7.0,18.5,32.435,Low Value,0.5346756152125279,0,15792.601500000002,15526.98,104.05322147651007,37873.05210000001,6585.322500000001,15792.601500000002,0.00015569726808373771
CUST105668,51,Male,Shymkent,High,22.3,6.0,1244.25,97.21,36.0,Electronics,91.0,0.48,False,0.33,0.69,Low,5,3.19,Low,Yes,6,Online Wallet,False,False,False,2.15,2,45.0,7.0,Gold,SMS,0,25,2269,False,Basic,98,98.62,12446.77,5.142857142857143,26.0,177.75,Low Value,0.6062639821029082,0,27746.775,3499.56,754.3439597315436,1548158.0625,497.29,27746.775,0.0002735519582150003
CUST105669,67,Female,Karaganda,Medium,46.72,1.0,3516.68,65.11,38.0,Clothing,39.0,0.08,False,0.73,0.84,Medium,3,4.76,High,Yes,8,Card,True,True,False,18.96,14,2.0,0.0,Platinum,Email,0,34,2116,False,,148,97.17,9563.98,19.0,1.0,1758.34,Medium Value,0.2684563758389262,0,164299.2896,2474.18,944.0751677852348,12367038.222399998,2182.7583999999997,164299.2896,0.0016198059919905444
CUST105670,24,Male,Almaty,High,81.73,5.0,6882.58,159.07,12.0,Electronics,208.0,0.07,False,0.91,0.72,Low,19,3.9,High,Yes,5,Online Wallet,True,True,True,17.26,3,40.0,28.0,Gold,App,1,83,357,True,,24,73.91,19417.77,2.0,34.0,1147.0966666666666,Medium Value,0.5995525727069352,0,562513.2634,1908.84,4126.468545861298,47369907.4564,6679.7929,562513.2634,0.005545747378748711
CUST105671,61,Male,Astana,Medium,21.61,7.0,2992.82,243.52,3.0,Clothing,184.0,0.01,False,0.85,0.23,Low,7,4.64,High,No,3,Cash,True,False,True,19.01,2,48.0,13.0,Gold,App,7,-78,1636,True,Premium,297,81.71,7818.98,0.375,30.5,374.1025,Low Value,0.45861297539149876,0,64674.8402,730.5600000000001,1372.5460850111854,8956971.5524,466.9921,64674.8402,0.000637621099531467
CUST105672,51,Female,Shymkent,Medium,31.19,3.0,846.43,28.23,28.0,Groceries,244.0,0.31,True,0.32,0.37,High,14,1.87,High,Yes,8,Cash,True,True,False,7.24,5,26.0,23.0,Gold,Email,9,-92,2088,True,Basic,333,5.02,5449.33,7.0,24.5,211.6075,Low Value,0.5682326621923937,0,26400.1517,790.44,480.96917225950773,716443.7448999999,972.8161000000001,26400.1517,0.0002602757687950426
CUST105673,37,Female,Almaty,Medium,43.91,4.0,7335.59,423.57,12.0,Clothing,205.0,0.74,False,0.36,0.59,Low,16,1.99,High,Yes,2,Cash,True,True,True,12.59,3,22.0,21.0,Silver,Social Media,1,74,2557,True,Premium,255,34.35,12974.86,2.4,21.5,1467.118,Medium Value,0.4161073825503356,0,322105.7569,5082.84,3052.393154362416,53810880.6481,1928.0880999999997,322105.7569,0.0031756000671184256
CUST105674,67,Female,Almaty,Low,27.18,7.0,4720.98,262.87,16.0,Electronics,84.0,0.67,False,0.74,0.99,High,4,2.21,Low,Yes,9,Online Wallet,True,False,False,1.15,3,38.0,2.0,Silver,App,4,-64,3358,False,,265,17.29,8878.37,2.0,20.0,590.1225,Medium Value,0.3803131991051454,0,128316.23639999998,4205.92,1795.451006711409,22287652.160399996,738.7524,128316.23639999998,0.0012650536048963853
CUST105675,55,Female,Shymkent,Low,46.13,2.0,5240.05,460.14,44.0,Beauty,282.0,1.0,False,0.32,0.07,Medium,5,4.87,Low,Yes,9,Online Wallet,True,True,True,19.13,10,10.0,9.0,Platinum,SMS,4,31,1872,False,Premium,325,17.91,17685.55,14.666666666666666,9.5,1746.6833333333334,Medium Value,0.4429530201342281,0,241723.50650000002,20246.16,2321.095973154362,27458124.0025,2127.9769,241723.50650000002,0.0023831215897945385
CUST105676,41,Female,Astana,High,0.96,5.0,3327.65,166.22,15.0,Groceries,340.0,0.59,True,0.85,0.19,Low,4,3.11,High,Yes,0,Card,False,False,False,10.37,11,14.0,6.0,Gold,App,0,66,1038,False,Premium,25,5.35,5115.54,2.5,10.0,554.6083333333333,Medium Value,0.2483221476510067,1,3194.544,2493.3,826.3291946308725,11073254.5225,0.9216,3194.544,3.1494606735520793e-05
CUST105677,27,Male,Astana,High,21.22,0.0,6169.14,29.17,31.0,Beauty,159.0,0.11,True,0.51,0.77,Low,9,4.29,Medium,No,2,Cash,True,True,False,8.89,7,44.0,26.0,Gold,Social Media,6,74,1345,True,,213,36.46,13524.01,31.0,35.0,6169.14,Medium Value,0.7360178970917225,0,130909.1508,904.2700000000001,4540.597449664429,38058288.339600004,450.28839999999997,130909.1508,0.0012906168212198635
CUST105678,49,Male,Astana,Medium,83.26,3.0,8918.72,436.32,21.0,Electronics,229.0,0.98,False,0.29,0.19,Low,4,4.25,Low,No,2,Online Wallet,False,False,False,12.81,6,27.0,5.0,Gold,Email,6,-89,2368,False,Premium,56,8.85,12082.8,5.25,16.0,2229.68,High Value,0.36689038031319904,0,742572.6272,9162.72,3272.1925727069342,79543566.43839999,6932.227600000001,742572.6272,0.0073209299562712205
CUST105679,69,Male,Almaty,Low,41.35,5.0,5582.21,79.06,18.0,Groceries,118.0,0.69,False,0.29,0.67,Low,14,4.54,Medium,No,4,Online Wallet,True,False,False,9.39,1,0.0,8.0,Silver,Social Media,3,-39,3439,False,Premium,257,56.52,17552.7,3.0,4.0,930.3683333333333,Medium Value,0.19239373601789708,0,230824.3835,1423.08,1073.9822371364653,31161068.4841,1709.8225000000002,230824.3835,0.0022756685095905813
CUST105680,32,Female,Karaganda,High,63.64,2.0,5916.41,171.14,48.0,Groceries,284.0,0.37,False,0.78,0.99,High,1,1.82,High,No,0,Cash,True,False,True,2.37,8,0.0,23.0,Gold,Social Media,1,-43,1078,True,,135,39.1,11817.56,16.0,11.5,1972.1366666666665,Medium Value,0.5279642058165548,0,376520.3324,8214.72,3123.6527069351228,35003907.2881,4050.0496000000003,376520.3324,0.0037120665099199036
CUST105681,54,Female,Almaty,High,23.23,0.0,3798.27,234.85,6.0,Groceries,242.0,0.25,True,0.12,0.64,High,6,3.07,High,Yes,9,Online Wallet,True,True,False,3.17,7,43.0,39.0,Platinum,App,0,-76,512,False,Basic,218,45.01,12949.95,6.0,41.0,3798.27,Medium Value,0.6778523489932886,0,88233.8121,1409.1,2574.6662416107383,14426854.992899999,539.6329000000001,88233.8121,0.0008698860347095973
CUST105682,37,Male,Astana,Low,64.99,5.0,918.04,248.51,17.0,Beauty,163.0,0.22,False,0.93,0.48,Medium,10,3.37,Low,No,1,Card,False,False,False,4.64,3,16.0,14.0,Platinum,SMS,7,-63,1514,True,Premium,141,7.97,2080.47,2.8333333333333335,15.0,153.00666666666666,Low Value,0.3467561521252796,0,59663.419599999994,4224.67,318.33601789709166,842797.4415999999,4223.700099999999,59663.419599999994,0.0005882141353502607
CUST105683,20,Female,Almaty,Medium,100.0,2.0,4342.56,16.62,23.0,Beauty,118.0,0.96,True,0.41,0.83,Medium,0,3.05,High,Yes,4,Online Wallet,True,True,False,4.38,10,35.0,8.0,Platinum,SMS,2,2,1931,False,,310,64.56,5138.03,7.666666666666667,21.5,1447.5200000000002,Medium Value,0.4608501118568232,0,434256.00000000006,382.26000000000005,2001.2692617449663,18857827.353600003,10000.0,434256.00000000006,0.004281275181227843
CUST105684,54,Female,Karaganda,High,59.53,7.0,9253.93,265.74,35.0,Electronics,23.0,0.42,False,0.84,0.77,Medium,13,4.42,High,Yes,7,Cash,True,True,True,16.71,1,19.0,0.0,Gold,Social Media,0,37,2715,True,,194,84.13,14220.08,4.375,9.5,1156.74125,Medium Value,0.3624161073825503,0,550886.4529,9300.9,3353.773288590604,85635220.4449,3543.8209,550886.4529,0.005431120119181799
CUST105685,57,Female,Almaty,High,62.84,6.0,6834.13,43.13,18.0,Electronics,340.0,0.49,True,0.79,0.71,High,5,4.75,High,No,6,Online Wallet,True,False,True,2.52,13,10.0,28.0,Platinum,Social Media,8,-2,1895,True,,68,30.69,5842.58,2.5714285714285716,19.0,976.3042857142857,Medium Value,0.43847874720357943,0,429456.7292,776.34,2996.6207606263984,46705332.8569,3948.8656000000005,429456.7292,0.004233959775190779
CUST105686,25,Male,Shymkent,Low,11.15,6.0,4953.18,166.79,11.0,Clothing,166.0,0.84,True,0.78,0.12,Low,15,1.88,Low,No,8,Card,True,True,False,15.98,1,22.0,18.0,Platinum,Social Media,9,-82,1910,True,Basic,275,12.06,7430.29,1.5714285714285714,20.0,707.5971428571429,Medium Value,0.3825503355704698,0,55227.957,1834.6899999999998,1894.8406711409398,24533992.112400003,124.3225,55227.957,0.000544485468511704
CUST105687,57,Female,Astana,Low,40.34,7.0,6246.74,487.86,23.0,Electronics,177.0,0.96,True,0.67,0.63,High,16,1.23,High,Yes,9,Cash,False,True,True,1.07,6,35.0,24.0,Silver,SMS,1,17,1138,False,Premium,51,7.38,7651.43,2.875,29.5,780.8425,Medium Value,0.6040268456375839,0,251993.4916,11220.78,3773.1986577181206,39021760.6276,1627.3156000000004,251993.4916,0.0024843720787232114
CUST105688,61,Male,Astana,Medium,86.07,6.0,5629.51,143.78,17.0,Clothing,337.0,0.0,False,0.5,0.01,High,6,3.94,Medium,No,4,Card,False,False,True,2.01,14,11.0,25.0,Bronze,Social Media,2,37,1176,False,Premium,335,27.3,1431.5,2.4285714285714284,18.0,804.2157142857143,Medium Value,0.41163310961968674,0,484531.92569999996,2444.26,2317.2927069351226,31691382.8401,7408.044899999999,484531.92569999996,0.004776939197183097
CUST105689,40,Female,Astana,Medium,83.43,4.0,9132.79,407.37,6.0,Beauty,146.0,0.99,True,0.39,0.06,Medium,15,3.04,Low,Yes,9,Card,False,False,True,8.45,14,39.0,16.0,Platinum,Social Media,7,24,3285,True,Basic,340,43.98,1958.72,1.2,27.5,1826.5580000000002,High Value,0.4451901565995526,0,761948.6697000001,2444.2200000000003,4065.8282102908283,83407853.18410002,6960.564900000001,761948.6697000001,0.007511955917606623
CUST105690,57,Female,Almaty,High,52.24,9.0,2316.09,257.61,24.0,Electronics,165.0,0.08,False,0.58,0.04,Medium,0,4.76,Low,Yes,6,Online Wallet,False,False,False,4.4,11,32.0,26.0,Silver,App,6,84,1311,False,,312,29.25,2704.04,2.4,29.0,231.609,Low Value,0.6085011185682326,0,120992.54160000001,6182.64,1409.343355704698,5364272.888100001,2729.0176,120992.54160000001,0.0011928502207586248
CUST105691,28,Male,Almaty,Medium,90.35,7.0,8897.99,105.2,37.0,Groceries,281.0,0.84,True,0.53,0.11,Medium,14,3.84,High,Yes,3,Card,True,True,False,18.25,6,40.0,25.0,Silver,Social Media,2,-61,889,False,,345,41.94,1503.11,4.625,32.5,1112.24875,High Value,0.7404921700223713,0,803933.3964999999,3892.4,6588.89192393736,79174226.0401,8163.122499999999,803933.3964999999,0.00792587804842225
CUST105692,63,Female,Almaty,High,14.29,7.0,6915.86,362.36,16.0,Clothing,69.0,0.95,False,0.35,0.43,High,3,2.25,Medium,Yes,8,Online Wallet,False,True,False,2.33,6,27.0,2.0,Bronze,App,7,-81,3586,True,Premium,347,40.38,14331.15,2.0,14.5,864.4825,Medium Value,0.3064876957494407,0,98827.63939999999,5797.76,2119.625995525727,47829119.53959999,204.20409999999998,98827.63939999999,0.0009743292430790937
CUST105693,25,Female,Astana,High,65.82,7.0,1364.69,279.79,29.0,Clothing,237.0,0.56,True,0.49,0.95,Low,5,3.12,Medium,No,4,Online Wallet,True,True,True,19.03,12,27.0,11.0,Bronze,SMS,6,-63,2012,False,Premium,309,45.29,9135.78,3.625,19.0,170.58625,Low Value,0.4742729306487695,0,89823.8958,8113.910000000001,647.2355257270693,1862378.7961000002,4332.272399999999,89823.8958,0.0008855624695334914
CUST105694,46,Female,Almaty,Low,24.89,9.0,3781.86,268.85,29.0,Clothing,176.0,0.55,False,0.37,0.07,Medium,18,4.59,Low,No,6,Cash,False,True,False,17.5,14,18.0,22.0,Platinum,Social Media,8,-78,2219,False,Premium,89,51.95,14955.13,2.9,20.0,378.18600000000004,Medium Value,0.5123042505592841,0,94130.4954,7796.650000000001,1937.4629530201341,14302465.059600001,619.5121,94130.4954,0.0009280206922937198
